ID_order,Company_Brand,Income,Time_start,Time_finish,Priority,Perishable,Fragile,Weight
7222,Coca-Cola,17.88,3/23/2024 9:19,3/24/2024 1:18,1,1,0,21
7223,361 Du KIDS,63.48,2/21/2024 10:29,2/22/2024 20:40,0,0,0,17
7224,Shunchen Sports Jia,62.78,3/10/2024 12:04,3/14/2024 23:36,0,0,0,3
7225,Pringles,29.45,2/6/2024 12:19,2/9/2024 7:51,1,1,0,8
7226,H&M,94.59,3/24/2024 15:15,3/28/2024 7:06,0,0,1,20
7227,PepsiCo,22.52,2/10/2024 9:48,2/16/2024 20:01,1,1,1,16
7228,Uniqlo,103.45,3/7/2024 19:01,3/14/2024 0:53,1,0,1,20
7229,NIKE,140.53,3/7/2024 12:13,3/11/2024 16:05,1,0,1,8
7230,Shunchen Sports Jia,66.68,4/6/2024 15:32,4/10/2024 15:50,0,0,1,13
7231,PepsiCo,30.09,4/6/2024 20:41,4/11/2024 7:35,0,1,1,11
7232,Shunchen Sports Jia,68.62,3/23/2024 0:39,3/24/2024 14:35,0,0,1,16
7233,H&M,145.99,2/18/2024 18:47,2/24/2024 2:04,0,0,1,18
7234,PepsiCo,12.21,2/14/2024 2:04,2/16/2024 21:24,0,1,1,21
7235,PepsiCo,9.9,3/28/2024 21:04,3/31/2024 17:58,0,1,1,7
7236,PepsiCo,21.45,3/11/2024 4:38,3/13/2024 18:17,1,1,1,15
7237,Coca-Cola,14.42,3/14/2024 5:44,3/18/2024 7:13,1,1,0,6
7238,Shunchen Sports Jia,75.2,2/14/2024 10:17,2/16/2024 1:39,1,0,0,15
7239,Zara,129.51,3/13/2024 20:57,3/19/2024 1:08,0,0,0,16
7240,Pringles,10.64,3/20/2024 1:13,3/25/2024 9:39,1,1,1,18
7241,Shunchen Sports Jia,69.94,3/15/2024 13:43,3/17/2024 18:33,0,0,1,13
7242,Shunchen Sports Jia,77.75,3/10/2024 9:18,3/15/2024 18:19,1,0,1,13
7243,NIKE,147.59,3/5/2024 22:32,3/11/2024 7:46,1,0,0,17
7244,Pringles,29.01,2/8/2024 15:49,2/12/2024 13:42,0,1,1,6
7245,Pringles,17.36,3/30/2024 6:30,4/1/2024 4:37,1,1,0,11
7246,361 Du KIDS,73.93,2/24/2024 9:36,2/29/2024 3:29,1,0,0,11
7247,Zara,63.39,3/23/2024 17:48,3/26/2024 3:30,1,0,0,15
7248,Uniqlo,115.2,2/28/2024 15:53,3/2/2024 18:49,1,0,0,16
7249,361 Du KIDS,73.35,3/29/2024 21:45,4/1/2024 1:19,0,0,0,13
7250,PepsiCo,7.95,2/5/2024 7:43,2/6/2024 20:31,0,1,1,12
7251,Pringles,28.33,3/11/2024 2:18,3/16/2024 12:05,1,1,1,3
7252,Uniqlo,125.1,2/21/2024 15:34,2/22/2024 21:10,0,0,0,8
7253,Pringles,11.22,2/1/2024 20:36,2/7/2024 1:20,1,1,1,11
7254,Pringles,22.47,3/1/2024 15:00,3/5/2024 2:12,1,1,1,3
7255,PepsiCo,16.14,3/2/2024 13:08,3/8/2024 13:26,1,1,1,15
7256,Pringles,11.56,3/17/2024 23:14,3/20/2024 0:36,1,1,1,5
7257,Coca-Cola,18.74,3/19/2024 0:03,3/21/2024 19:40,1,1,1,7
7258,361 Du KIDS,78.62,2/5/2024 16:10,2/10/2024 23:46,1,0,1,20
7259,PepsiCo,34.37,3/27/2024 15:14,4/2/2024 13:14,1,1,1,21
7260,Shunchen Sports Jia,53.77,2/15/2024 6:14,2/20/2024 5:33,0,0,0,11
7261,Zara,86.78,3/18/2024 2:39,3/22/2024 9:19,1,0,0,17
7262,Shunchen Sports Jia,67.74,3/8/2024 13:18,3/10/2024 23:32,0,0,1,9
7263,Gap,125.96,2/25/2024 14:05,2/26/2024 19:36,0,0,1,13
7264,PepsiCo,14.26,3/14/2024 9:28,3/18/2024 23:03,0,1,0,10
7265,Uniqlo,130.05,3/21/2024 17:42,3/27/2024 23:51,1,0,1,17
7266,PepsiCo,16.34,3/30/2024 8:19,3/31/2024 22:58,1,1,0,4
7267,Pringles,14.67,4/5/2024 16:49,4/11/2024 13:15,0,1,1,9
7268,Coca-Cola,20.79,2/27/2024 6:58,3/2/2024 22:05,1,1,0,11
7269,PepsiCo,25.53,2/2/2024 2:31,2/6/2024 21:10,1,1,0,10
7270,Uniqlo,144.39,3/4/2024 12:48,3/9/2024 9:37,1,0,0,2
7271,PepsiCo,7.12,3/15/2024 10:45,3/17/2024 17:46,1,1,0,2
7272,Pringles,23.94,2/4/2024 3:06,2/9/2024 4:28,0,1,1,10
7273,Uniqlo,144.56,3/7/2024 16:21,3/12/2024 1:00,1,0,0,14
7274,Coca-Cola,16.55,2/25/2024 21:49,2/29/2024 11:04,1,1,0,3
7275,PepsiCo,33.51,4/6/2024 17:42,4/13/2024 0:00,1,1,1,12
7276,Coca-Cola,11.28,3/13/2024 9:03,3/15/2024 14:19,0,1,0,14
7277,Shunchen Sports Jia,64.55,3/30/2024 20:17,4/5/2024 8:34,0,0,1,20
7278,Zara,68.29,2/8/2024 19:22,2/9/2024 15:18,1,0,1,2
7279,PepsiCo,12.01,2/17/2024 1:36,2/21/2024 22:14,0,1,0,5
7280,PepsiCo,23.69,2/1/2024 21:53,2/7/2024 17:34,1,1,0,17
7281,Coca-Cola,7.56,3/19/2024 5:22,3/21/2024 20:05,1,1,1,13
7282,Coca-Cola,23.77,4/9/2024 14:59,4/16/2024 1:35,0,1,1,18
7283,H&M,91.81,4/8/2024 16:54,4/10/2024 20:20,0,0,1,19
7284,PepsiCo,9.02,2/13/2024 21:56,2/15/2024 6:33,1,1,1,16
7285,PepsiCo,27.29,2/17/2024 17:29,2/22/2024 0:59,1,1,1,8
7286,PepsiCo,27.55,3/28/2024 13:39,4/1/2024 22:29,1,1,1,20
7287,Zara,94.82,3/31/2024 12:30,4/2/2024 13:46,1,0,1,4
7288,Shunchen Sports Jia,63.92,2/23/2024 11:37,2/24/2024 1:40,0,0,1,13
7289,Gap,137.43,3/24/2024 3:55,3/26/2024 12:26,1,0,1,9
7290,PepsiCo,11.75,3/6/2024 9:54,3/10/2024 12:28,1,1,1,12
7291,Zara,130.2,2/17/2024 17:01,2/23/2024 19:34,1,0,0,21
7292,Shunchen Sports Jia,74.28,3/9/2024 17:21,3/15/2024 1:50,1,0,0,22
7293,PepsiCo,30.14,3/13/2024 15:18,3/19/2024 4:39,0,1,1,6
7294,Pringles,25.3,3/3/2024 4:42,3/4/2024 7:10,1,1,1,18
7295,H&M,103.7,4/3/2024 4:12,4/8/2024 15:31,1,0,1,3
7296,Coca-Cola,17.15,4/4/2024 22:42,4/7/2024 17:26,1,1,1,21
7297,Uniqlo,178.09,3/3/2024 17:46,3/4/2024 12:09,1,0,0,11
7298,PepsiCo,33.9,3/9/2024 8:42,3/12/2024 6:02,0,1,0,20
7299,Pringles,21.74,3/25/2024 13:19,3/26/2024 8:27,1,1,1,7
7300,Shunchen Sports Jia,50.36,4/9/2024 1:39,4/9/2024 19:43,1,0,0,9
7301,Coca-Cola,11.97,2/22/2024 10:28,2/25/2024 18:28,1,1,1,12
7302,H&M,128.58,3/11/2024 4:55,3/17/2024 2:13,1,0,0,3
7303,PepsiCo,15.34,2/10/2024 20:14,2/15/2024 0:13,1,1,1,3
7304,Pringles,13.92,3/24/2024 3:21,3/29/2024 8:59,1,1,1,5
7305,NIKE,220.5,4/5/2024 21:14,4/10/2024 4:12,1,0,1,17
7306,PepsiCo,21.04,2/5/2024 7:33,2/8/2024 22:30,1,1,0,4
7307,361 Du KIDS,75.68,3/9/2024 18:10,3/14/2024 9:56,1,0,0,14
7308,Pringles,11.09,3/2/2024 19:15,3/6/2024 19:03,0,1,1,17
7309,Coca-Cola,7.04,4/3/2024 1:20,4/6/2024 10:54,1,1,0,17
7310,PepsiCo,33.97,2/25/2024 14:16,3/1/2024 7:59,0,1,0,4
7311,PepsiCo,24.15,3/15/2024 14:58,3/17/2024 4:48,0,1,0,2
7312,PepsiCo,34.55,3/12/2024 11:41,3/14/2024 6:01,1,1,0,20
7313,Zara,83.96,2/19/2024 19:34,2/21/2024 0:56,0,0,1,12
7314,Uniqlo,166.42,2/8/2024 20:31,2/10/2024 14:50,0,0,0,9
7315,PepsiCo,10.88,3/12/2024 10:40,3/13/2024 9:55,1,1,1,17
7316,PepsiCo,7.54,2/17/2024 14:51,2/21/2024 4:42,0,1,1,15
7317,Gap,125.17,4/9/2024 14:57,4/11/2024 8:55,1,0,0,5
7318,Coca-Cola,19.06,3/19/2024 20:23,3/23/2024 9:21,0,1,1,17
7319,Coca-Cola,16.49,3/15/2024 22:43,3/17/2024 0:21,0,1,1,10
7320,PepsiCo,34.17,2/15/2024 21:30,2/17/2024 12:22,1,1,1,6
7321,PepsiCo,22.94,3/8/2024 3:16,3/9/2024 21:46,1,1,1,4
7322,Pringles,19.54,3/22/2024 15:40,3/27/2024 22:31,1,1,1,18
7323,Coca-Cola,16.84,3/3/2024 2:22,3/5/2024 9:56,1,1,1,14
7324,PepsiCo,34.44,4/5/2024 1:21,4/5/2024 20:56,0,1,1,18
7325,PepsiCo,25.14,3/18/2024 20:47,3/19/2024 18:53,1,1,1,16
7326,Uniqlo,149.03,2/22/2024 21:49,2/27/2024 12:08,1,0,1,7
7327,Shunchen Sports Jia,62.1,2/9/2024 16:30,2/10/2024 1:43,1,0,0,9
7328,Zara,116.38,2/6/2024 13:05,2/12/2024 3:41,1,0,1,3
7329,Gap,144.52,3/17/2024 23:39,3/21/2024 7:02,0,0,0,8
7330,Coca-Cola,11.48,2/11/2024 5:50,2/16/2024 2:15,0,1,1,15
7331,PepsiCo,32.92,4/7/2024 5:20,4/10/2024 2:01,1,1,0,5
7332,Pringles,17.03,2/10/2024 11:38,2/13/2024 21:57,0,1,1,14
7333,Pringles,19.83,3/19/2024 12:58,3/22/2024 16:49,1,1,1,14
7334,Pringles,13,2/21/2024 10:46,2/23/2024 16:04,0,1,1,17
7335,Zara,86.4,4/8/2024 1:16,4/13/2024 17:46,0,0,0,6
7336,Shunchen Sports Jia,78.63,3/13/2024 7:42,3/15/2024 7:33,1,0,0,2
7337,PepsiCo,24.08,2/13/2024 1:13,2/16/2024 3:27,0,1,0,18
7338,Coca-Cola,13.63,3/2/2024 19:13,3/5/2024 17:24,1,1,0,6
7339,Pringles,22.04,2/6/2024 14:20,2/12/2024 3:17,0,1,0,15
7340,Uniqlo,147.53,3/20/2024 11:18,3/26/2024 12:25,0,0,1,9
7341,PepsiCo,32.08,2/2/2024 13:36,2/4/2024 16:04,1,1,1,13
7342,PepsiCo,9.1,2/5/2024 23:18,2/10/2024 3:51,0,1,0,11
7343,Coca-Cola,23.75,2/7/2024 1:04,2/10/2024 2:26,1,1,0,9
7344,Pringles,14.78,3/19/2024 14:43,3/20/2024 0:16,1,1,1,16
7345,PepsiCo,10.1,2/12/2024 0:41,2/16/2024 16:11,0,1,0,1
7346,Zara,104.2,3/30/2024 11:12,4/2/2024 17:44,0,0,1,21
7347,Pringles,17.67,2/8/2024 19:11,2/9/2024 16:13,1,1,0,11
7348,NIKE,158.56,4/4/2024 1:43,4/6/2024 14:44,0,0,1,4
7349,Coca-Cola,20.54,2/29/2024 16:21,3/3/2024 7:48,0,1,1,17
7350,Coca-Cola,18.36,2/27/2024 17:33,3/1/2024 17:32,1,1,0,12
7351,H&M,115.97,2/7/2024 21:44,2/14/2024 1:47,1,0,1,22
7352,PepsiCo,24.24,2/5/2024 17:38,2/9/2024 6:55,0,1,1,7
7353,Uniqlo,120.85,3/21/2024 12:21,3/27/2024 19:33,1,0,0,8
7354,PepsiCo,29.56,2/23/2024 4:26,2/26/2024 18:19,0,1,0,10
7355,PepsiCo,10.43,4/9/2024 15:42,4/15/2024 10:52,0,1,1,14
7356,361 Du KIDS,71.8,2/28/2024 18:35,3/3/2024 10:32,0,0,0,20
7357,Zara,97.42,2/15/2024 16:40,2/16/2024 22:24,1,0,0,4
7358,PepsiCo,15.37,2/27/2024 4:02,2/29/2024 14:14,1,1,0,13
7359,Zara,132.16,3/25/2024 12:31,3/29/2024 22:00,1,0,1,18
7360,Coca-Cola,7.59,3/30/2024 21:21,4/5/2024 8:23,1,1,0,7
7361,PepsiCo,20.92,3/11/2024 14:14,3/17/2024 17:28,1,1,1,7
7362,PepsiCo,26.43,2/6/2024 3:46,2/11/2024 3:58,0,1,1,7
7363,PepsiCo,26.06,4/9/2024 23:14,4/14/2024 19:42,1,1,1,13
7364,PepsiCo,18.66,3/14/2024 18:50,3/21/2024 4:49,1,1,0,11
7365,Coca-Cola,15.21,2/3/2024 13:02,2/7/2024 21:52,0,1,1,16
7366,NIKE,265.44,4/9/2024 11:54,4/12/2024 17:12,0,0,0,6
7367,Pringles,24.15,4/8/2024 6:00,4/10/2024 15:15,1,1,0,22
7368,Gap,145.46,3/22/2024 15:25,3/29/2024 1:36,0,0,0,10
7369,Coca-Cola,18.01,2/9/2024 1:14,2/14/2024 0:15,0,1,0,19
7370,Zara,106.28,2/6/2024 9:42,2/7/2024 0:40,1,0,0,12
7371,Zara,146.24,2/29/2024 22:14,3/4/2024 10:52,1,0,0,6
7372,Pringles,29.87,3/13/2024 1:36,3/15/2024 9:05,0,1,1,10
7373,Coca-Cola,11.12,2/22/2024 13:34,2/23/2024 6:19,1,1,0,19
7374,PepsiCo,12.26,2/28/2024 3:27,3/4/2024 15:24,0,1,1,18
7375,PepsiCo,13.75,3/18/2024 13:14,3/22/2024 1:11,0,1,0,6
7376,Zara,66.73,2/9/2024 3:03,2/14/2024 20:04,1,0,0,19
7377,Coca-Cola,19.53,3/28/2024 12:55,3/31/2024 4:27,1,1,1,14
7378,PepsiCo,28.58,4/8/2024 18:35,4/9/2024 12:28,1,1,0,21
7379,PepsiCo,32.21,4/2/2024 3:49,4/3/2024 19:03,0,1,1,13
7380,Pringles,14.38,3/17/2024 22:18,3/19/2024 18:34,0,1,0,16
7381,PepsiCo,15.81,3/14/2024 15:46,3/19/2024 22:13,1,1,0,18
7382,PepsiCo,13.28,2/25/2024 20:55,2/28/2024 12:41,0,1,0,8
7383,Pringles,16.25,3/18/2024 15:52,3/19/2024 20:19,0,1,0,5
7384,Coca-Cola,24.01,2/15/2024 7:19,2/17/2024 4:27,0,1,1,11
7385,PepsiCo,8.38,2/8/2024 9:03,2/8/2024 23:36,1,1,0,2
7386,Pringles,22.26,2/21/2024 10:02,2/21/2024 19:55,1,1,1,18
7387,PepsiCo,30.43,3/6/2024 5:49,3/8/2024 4:35,0,1,0,21
7388,PepsiCo,13.59,3/1/2024 19:31,3/3/2024 7:26,1,1,0,13
7389,Coca-Cola,21.32,2/13/2024 20:31,2/19/2024 9:31,0,1,0,21
7390,PepsiCo,13.97,3/11/2024 0:54,3/17/2024 4:36,1,1,0,4
7391,PepsiCo,26.68,2/19/2024 4:58,2/22/2024 23:05,1,1,1,20
7392,Zara,127.6,3/31/2024 20:24,4/4/2024 13:18,0,0,1,15
7393,PepsiCo,14.25,4/1/2024 6:25,4/5/2024 20:36,1,1,1,4
7394,PepsiCo,20.39,3/2/2024 21:24,3/7/2024 7:41,1,1,1,10
7395,PepsiCo,25.65,3/27/2024 10:08,4/1/2024 12:34,1,1,1,14
7396,Uniqlo,133.75,2/18/2024 7:06,2/24/2024 16:34,0,0,1,2
7397,Zara,142.86,3/23/2024 0:57,3/27/2024 17:53,0,0,0,13
7398,PepsiCo,34.66,2/4/2024 19:04,2/5/2024 10:32,0,1,1,19
7399,PepsiCo,21.04,3/3/2024 4:04,3/4/2024 12:31,0,1,0,22
7400,Shunchen Sports Jia,52.23,4/1/2024 7:51,4/7/2024 3:17,0,0,0,8
7401,Zara,149.78,2/26/2024 17:06,3/2/2024 21:21,1,0,0,17
7402,Pringles,18.66,2/24/2024 20:32,2/28/2024 5:19,0,1,0,8
7403,Uniqlo,194.65,3/28/2024 10:14,4/2/2024 4:05,1,0,0,13
7404,Zara,111.65,3/22/2024 2:44,3/24/2024 22:32,1,0,1,13
7405,Pringles,21.26,3/20/2024 16:28,3/25/2024 22:56,0,1,0,19
7406,PepsiCo,29.76,3/9/2024 3:15,3/14/2024 19:51,0,1,1,18
7407,Zara,82.05,3/14/2024 13:11,3/16/2024 21:00,0,0,1,9
7408,PepsiCo,17.19,3/2/2024 5:10,3/2/2024 20:55,1,1,0,13
7409,Shunchen Sports Jia,62.93,2/19/2024 2:15,2/22/2024 3:26,0,0,0,19
7410,PepsiCo,21.01,2/28/2024 18:37,3/1/2024 6:28,1,1,0,19
7411,Pringles,11.65,3/29/2024 16:54,4/3/2024 21:56,0,1,1,10
7412,PepsiCo,20.56,2/18/2024 12:45,2/23/2024 9:01,1,1,0,19
7413,Gap,100.39,2/27/2024 19:10,3/4/2024 8:54,1,0,1,2
7414,PepsiCo,25.63,3/2/2024 17:36,3/7/2024 19:45,0,1,1,17
7415,Shunchen Sports Jia,66.02,2/7/2024 19:42,2/9/2024 21:04,0,0,0,12
7416,PepsiCo,7.14,4/8/2024 3:22,4/14/2024 6:44,1,1,1,15
7417,PepsiCo,14.34,3/30/2024 16:39,4/5/2024 21:50,1,1,0,16
7418,Zara,78.43,2/19/2024 1:16,2/23/2024 15:41,0,0,0,17
7419,PepsiCo,17.29,3/9/2024 0:47,3/9/2024 9:51,1,1,0,9
7420,Coca-Cola,12.34,3/14/2024 10:32,3/17/2024 9:24,0,1,1,5
7421,Coca-Cola,24.95,3/5/2024 9:50,3/9/2024 10:08,0,1,0,10
7422,Coca-Cola,22.91,2/29/2024 11:54,3/3/2024 14:05,1,1,0,7
7423,Coca-Cola,17.48,3/22/2024 16:32,3/28/2024 4:09,1,1,0,18
7424,Pringles,17.38,2/24/2024 8:53,3/1/2024 7:59,1,1,1,12
7425,PepsiCo,13.1,2/13/2024 9:02,2/19/2024 6:24,1,1,1,11
7426,Pringles,11.63,2/3/2024 19:29,2/6/2024 18:18,1,1,1,14
7427,PepsiCo,25.25,4/7/2024 8:46,4/9/2024 12:11,0,1,1,19
7428,Coca-Cola,7.48,3/22/2024 2:38,3/28/2024 2:06,0,1,1,18
7429,Coca-Cola,17.83,2/6/2024 6:47,2/10/2024 12:21,0,1,1,6
7430,Shunchen Sports Jia,57.91,4/6/2024 17:09,4/12/2024 17:55,1,0,0,19
7431,NIKE,173.27,3/14/2024 10:33,3/15/2024 12:53,1,0,1,6
7432,Zara,124.36,2/27/2024 22:57,3/5/2024 3:32,0,0,0,16
7433,PepsiCo,24.22,2/7/2024 18:34,2/11/2024 23:48,0,1,0,19
7434,PepsiCo,28.09,2/10/2024 10:34,2/15/2024 12:48,0,1,1,4
7435,Pringles,28.81,2/6/2024 11:07,2/8/2024 13:14,1,1,1,19
7436,Coca-Cola,21.4,3/26/2024 9:26,3/27/2024 5:43,1,1,0,6
7437,Shunchen Sports Jia,51.88,4/10/2024 0:12,4/13/2024 13:30,0,0,0,8
7438,Zara,139.66,3/31/2024 23:18,4/3/2024 16:30,0,0,0,6
7439,Shunchen Sports Jia,54.59,2/5/2024 11:37,2/8/2024 22:15,1,0,0,6
7440,Uniqlo,180.92,4/6/2024 17:22,4/9/2024 14:06,0,0,1,20
7441,Pringles,12.72,2/27/2024 15:16,3/4/2024 13:22,0,1,1,6
7442,H&M,83.48,2/23/2024 3:21,2/27/2024 6:35,1,0,0,4
7443,361 Du KIDS,78.13,4/4/2024 14:45,4/10/2024 0:58,0,0,0,2
7444,Coca-Cola,19.52,2/23/2024 20:42,3/1/2024 6:20,1,1,1,6
7445,Uniqlo,117.3,3/10/2024 17:13,3/16/2024 16:17,0,0,1,20
7446,Uniqlo,176.86,3/7/2024 9:04,3/9/2024 12:31,0,0,1,3
7447,PepsiCo,34.38,3/5/2024 18:07,3/9/2024 6:41,0,1,1,11
7448,PepsiCo,17.93,3/29/2024 19:08,3/31/2024 20:03,0,1,0,2
7449,Pringles,29.33,4/4/2024 11:13,4/6/2024 3:36,0,1,1,18
7450,PepsiCo,8.55,3/3/2024 20:19,3/8/2024 9:54,0,1,0,6
7451,Pringles,18.66,3/12/2024 11:08,3/14/2024 12:50,1,1,0,9
7452,Gap,143.99,2/20/2024 14:52,2/22/2024 23:34,1,0,1,4
7453,PepsiCo,30.88,2/28/2024 15:15,3/3/2024 11:54,0,1,0,9
7454,PepsiCo,26.47,2/23/2024 4:21,2/24/2024 3:34,0,1,0,19
7455,PepsiCo,16.85,2/22/2024 3:27,2/27/2024 9:44,0,1,1,22
7456,Uniqlo,110.76,3/21/2024 20:12,3/23/2024 13:35,1,0,0,11
7457,H&M,98.87,3/27/2024 23:01,4/2/2024 13:52,1,0,0,17
7458,PepsiCo,12.99,3/26/2024 6:17,3/26/2024 15:45,0,1,0,15
7459,Gap,139.06,4/5/2024 4:05,4/7/2024 1:16,0,0,0,4
7460,PepsiCo,13.71,3/20/2024 1:42,3/26/2024 0:06,1,1,1,11
7461,PepsiCo,11.02,2/25/2024 17:15,2/29/2024 5:40,1,1,0,1
7462,Pringles,22.65,4/8/2024 3:36,4/9/2024 11:43,1,1,1,19
7463,Shunchen Sports Jia,64.22,2/24/2024 11:38,2/25/2024 7:07,0,0,0,2
7464,Pringles,22.85,2/10/2024 12:51,2/15/2024 8:31,1,1,0,7
7465,Pringles,25.91,2/5/2024 13:13,2/10/2024 5:57,0,1,1,12
7466,PepsiCo,31.76,3/24/2024 19:11,3/26/2024 21:45,1,1,0,16
7467,PepsiCo,7.35,2/26/2024 17:04,2/28/2024 8:46,1,1,1,12
7468,Uniqlo,194.98,3/4/2024 19:23,3/9/2024 2:43,0,0,0,20
7469,PepsiCo,20.7,3/25/2024 13:13,3/27/2024 11:57,1,1,0,16
7470,Uniqlo,138.99,2/18/2024 2:47,2/24/2024 5:32,1,0,1,5
7471,Pringles,19.4,4/5/2024 8:06,4/6/2024 23:04,0,1,0,15
7472,Shunchen Sports Jia,57.29,3/16/2024 5:00,3/22/2024 11:16,1,0,1,1
7473,PepsiCo,20.87,2/20/2024 2:17,2/26/2024 8:24,0,1,0,9
7474,H&M,126.4,3/21/2024 7:42,3/25/2024 18:50,1,0,0,2
7475,PepsiCo,29.46,3/19/2024 11:55,3/21/2024 17:17,0,1,0,4
7476,Pringles,28.12,3/30/2024 13:41,4/2/2024 17:48,0,1,0,19
7477,PepsiCo,25.09,3/22/2024 20:45,3/29/2024 5:21,0,1,0,20
7478,Uniqlo,147.77,2/13/2024 7:35,2/16/2024 8:15,1,0,1,8
7479,Zara,89.75,2/9/2024 17:54,2/12/2024 20:14,1,0,0,17
7480,Shunchen Sports Jia,51.83,3/14/2024 10:36,3/14/2024 22:39,0,0,0,18
7481,H&M,93.86,3/19/2024 6:08,3/21/2024 12:17,0,0,0,4
7482,Pringles,26.48,2/19/2024 4:31,2/22/2024 1:49,0,1,0,11
7483,Pringles,13.12,4/9/2024 21:45,4/11/2024 8:23,0,1,1,2
7484,Shunchen Sports Jia,74.72,3/20/2024 8:37,3/26/2024 14:38,1,0,0,18
7485,PepsiCo,19.14,4/6/2024 0:46,4/9/2024 19:01,1,1,1,19
7486,PepsiCo,26.12,2/28/2024 8:30,3/2/2024 13:21,1,1,0,14
7487,Pringles,12.12,2/12/2024 13:57,2/15/2024 17:56,0,1,1,11
7488,PepsiCo,7.08,3/1/2024 3:53,3/2/2024 7:24,1,1,1,14
7489,PepsiCo,11.08,4/6/2024 14:43,4/10/2024 12:08,0,1,1,12
7490,Uniqlo,138.87,4/5/2024 3:35,4/7/2024 3:13,0,0,1,21
7491,Uniqlo,160.01,2/28/2024 20:05,3/4/2024 5:35,0,0,0,20
7492,Pringles,23.64,3/9/2024 11:04,3/12/2024 4:26,0,1,1,20
7493,Pringles,30,2/6/2024 6:43,2/8/2024 10:31,0,1,1,18
7494,361 Du KIDS,71.92,2/9/2024 3:02,2/13/2024 23:41,0,0,0,18
7495,H&M,142.71,3/24/2024 17:32,3/30/2024 0:26,0,0,1,13
7496,Uniqlo,137.58,2/19/2024 22:53,2/20/2024 21:12,1,0,1,18
7497,PepsiCo,17.61,2/24/2024 6:16,2/25/2024 11:52,0,1,1,15
7498,Shunchen Sports Jia,55.76,4/2/2024 4:26,4/3/2024 18:43,0,0,1,21
7499,PepsiCo,19.1,3/8/2024 11:39,3/12/2024 10:00,0,1,1,21
7500,PepsiCo,17.73,2/17/2024 10:29,2/20/2024 18:20,1,1,0,21
7501,H&M,141.13,2/22/2024 21:04,2/26/2024 15:17,0,0,0,21
7502,PepsiCo,12.65,3/1/2024 3:39,3/7/2024 13:31,1,1,0,2
7503,Pringles,27.56,4/6/2024 9:19,4/9/2024 9:23,1,1,1,4
7504,PepsiCo,13.89,3/19/2024 0:18,3/20/2024 21:33,1,1,0,13
7505,Coca-Cola,7.42,2/26/2024 18:56,3/2/2024 1:18,1,1,1,11
7506,Uniqlo,178.49,2/20/2024 13:58,2/22/2024 17:26,0,0,0,9
7507,PepsiCo,13.78,2/28/2024 10:27,3/2/2024 14:50,0,1,1,20
7508,Uniqlo,152.75,2/29/2024 0:50,2/29/2024 23:20,0,0,0,20
7509,Gap,129.16,3/31/2024 14:26,4/5/2024 19:49,0,0,1,16
7510,Pringles,27.86,2/20/2024 3:23,2/21/2024 4:24,0,1,0,8
7511,PepsiCo,16.88,2/25/2024 4:56,2/29/2024 12:57,1,1,1,9
7512,Zara,98.75,3/21/2024 4:58,3/22/2024 2:54,1,0,0,2
7513,Coca-Cola,12.38,3/23/2024 16:36,3/27/2024 3:34,0,1,1,21
7514,Coca-Cola,19.87,3/29/2024 4:32,4/1/2024 11:38,0,1,0,8
7515,Gap,147.81,4/9/2024 19:22,4/11/2024 2:14,1,0,1,20
7516,Coca-Cola,22.58,3/11/2024 23:15,3/17/2024 2:43,0,1,0,2
7517,PepsiCo,33.33,3/29/2024 14:32,4/1/2024 0:24,1,1,1,14
7518,PepsiCo,10.68,2/29/2024 19:47,3/1/2024 19:31,0,1,0,6
7519,Pringles,23.91,3/27/2024 13:36,4/2/2024 9:51,0,1,1,11
7520,NIKE,198.25,4/5/2024 10:10,4/6/2024 17:21,1,0,0,2
7521,PepsiCo,26.74,2/12/2024 3:25,2/14/2024 11:35,0,1,0,12
7522,PepsiCo,23.33,4/1/2024 13:07,4/3/2024 5:10,1,1,1,14
7523,Pringles,29.22,2/16/2024 6:43,2/18/2024 1:58,1,1,0,20
7524,PepsiCo,29.77,2/7/2024 23:43,2/11/2024 0:38,1,1,0,12
7525,361 Du KIDS,71.85,2/10/2024 18:53,2/13/2024 15:25,0,0,1,14
7526,361 Du KIDS,65.37,2/17/2024 13:12,2/23/2024 8:02,1,0,1,4
7527,Pringles,24.24,2/20/2024 21:12,2/23/2024 5:44,0,1,1,19
7528,NIKE,271.93,3/13/2024 10:22,3/14/2024 16:45,0,0,1,11
7529,Shunchen Sports Jia,67.6,2/26/2024 8:34,2/29/2024 14:38,0,0,0,18
7530,PepsiCo,17.41,2/3/2024 5:24,2/4/2024 5:05,0,1,0,9
7531,NIKE,250.43,2/20/2024 9:43,2/22/2024 23:27,1,0,1,16
7532,PepsiCo,28.61,2/27/2024 1:54,3/1/2024 22:45,1,1,0,9
7533,Coca-Cola,8.3,3/15/2024 0:43,3/15/2024 19:03,1,1,1,20
7534,Coca-Cola,20.38,2/20/2024 1:45,2/26/2024 3:46,1,1,0,13
7535,Uniqlo,182.46,2/5/2024 23:12,2/9/2024 7:04,0,0,1,6
7536,Coca-Cola,8.05,3/3/2024 12:50,3/4/2024 10:20,0,1,0,8
7537,NIKE,226.86,2/24/2024 16:42,2/27/2024 11:01,1,0,0,15
7538,Shunchen Sports Jia,74.02,3/3/2024 16:39,3/8/2024 11:20,0,0,0,15
7539,H&M,96.96,3/16/2024 22:30,3/19/2024 10:35,1,0,0,18
