ID_order,Company_Brand,Income,Time_start,Time_finish,Priority,Perishable,Fragile,Weight
3477,Pringles,23.49,2024-03-25 09:18:29,03/28/24 03:35 AM,0,1,1,13
3478,PepsiCo,27.4,2024-03-15 19:45:38,03/22/24 02:07 AM,0,1,0,18
3479,H&M,125.09,2024-04-09 15:54:11,04/12/24 09:27 PM,1,0,1,5
3480,Pringles,13.23,2024-02-07 14:56:24,02/10/24 01:18 AM,0,1,1,8
3481,PepsiCo,17.97,2024-02-13 18:17:35,02/16/24 12:58 AM,0,1,0,16
3482,PepsiCo,10.42,2024-03-24 14:00:14,03/29/24 04:11 PM,0,1,0,14
3483,Coca-Cola,18.9,2024-03-12 04:04:15,03/17/24 09:08 AM,0,1,0,9
3484,Zara,102.18,2024-03-28 11:16:44,04/02/24 03:55 PM,0,0,1,22
3485,Zara,76.04,2024-04-03 09:06:54,04/04/24 06:59 PM,1,0,0,5
3486,PepsiCo,16.13,2024-03-28 06:14:40,03/29/24 05:40 PM,1,1,1,12
3487,PepsiCo,8.98,2024-02-06 05:50:25,02/09/24 03:56 PM,0,1,1,20
3488,Coca-Cola,20.86,2024-03-15 06:22:17,03/18/24 06:57 PM,1,1,0,4
3489,PepsiCo,29.92,2024-03-01 20:11:53,03/05/24 03:03 AM,1,1,1,11
3490,PepsiCo,21.64,2024-03-31 13:59:33,04/04/24 04:12 PM,0,1,1,14
3491,Pringles,21.51,2024-04-01 18:31:25,04/08/24 05:01 AM,0,1,1,12
3492,PepsiCo,33.21,2024-02-03 12:37:09,02/06/24 08:26 PM,1,1,1,16
3493,PepsiCo,31.07,2024-03-04 16:52:01,03/10/24 08:13 PM,0,1,1,3
3494,PepsiCo,15.98,2024-03-20 06:38:44,03/25/24 07:47 AM,0,1,1,11
3495,Uniqlo,152.76,2024-03-12 05:31:45,03/12/24 11:55 PM,1,0,0,12
3496,Uniqlo,187.07,2024-03-21 00:54:12,03/22/24 01:03 PM,0,0,0,14
3497,Coca-Cola,17.42,2024-04-03 00:46:18,04/03/24 08:27 PM,0,1,1,4
3498,PepsiCo,12.98,2024-04-05 12:59:01,04/06/24 01:45 PM,0,1,0,7
3499,Uniqlo,157.15,2024-03-10 07:48:51,03/10/24 09:19 PM,1,0,0,16
3500,H&M,91.86,2024-02-18 22:51:22,02/23/24 02:03 AM,0,0,0,2
3501,Uniqlo,184.08,2024-03-18 05:12:19,03/19/24 04:17 AM,1,0,0,21
3502,Uniqlo,132.93,2024-02-20 06:57:53,02/22/24 07:04 PM,1,0,1,12
3503,PepsiCo,14.54,2024-02-06 09:25:31,02/07/24 07:16 PM,0,1,0,7
3504,PepsiCo,17.14,2024-02-04 04:00:19,02/09/24 04:49 PM,0,1,1,16
3505,H&M,104.21,2024-02-29 23:00:56,03/02/24 10:27 AM,0,0,1,12
3506,NIKE,171.03,2024-03-20 05:24:46,03/23/24 01:47 PM,1,0,1,8
3507,Pringles,26.49,2024-03-25 00:19:22,03/28/24 12:05 AM,1,1,1,16
3508,Coca-Cola,9.41,2024-03-10 09:11:12,03/16/24 09:37 AM,1,1,1,4
3509,H&M,128.78,2024-03-13 13:26:09,03/15/24 07:24 PM,0,0,1,21
3510,Zara,121.86,2024-03-04 12:26:21,03/07/24 09:06 AM,0,0,0,5
3511,361 Du KIDS,42.99,2024-03-01 00:13:28,03/06/24 02:05 PM,0,0,0,6
3512,NIKE,221.75,2024-04-03 16:18:13,04/09/24 06:21 AM,1,0,1,17
3513,Zara,69.57,2024-03-23 15:00:38,03/25/24 02:57 PM,1,0,0,8
3514,Pringles,20.02,2024-02-04 18:07:27,02/10/24 12:22 PM,1,1,1,15
3515,361 Du KIDS,58.77,2024-04-09 22:27:46,04/11/24 05:05 PM,0,0,0,19
3516,Pringles,26.01,2024-02-06 14:28:56,02/07/24 02:25 AM,1,1,1,3
3517,Coca-Cola,13.83,2024-04-04 18:42:10,04/10/24 12:47 AM,1,1,1,16
3518,Shunchen Sports Jia,67.38,2024-04-08 23:30:46,04/10/24 09:29 AM,0,0,1,4
3519,Zara,105.85,2024-02-22 13:49:43,02/28/24 06:45 PM,1,0,1,11
3520,Zara,146.06,2024-02-20 15:55:27,02/23/24 08:28 AM,1,0,1,5
3521,Pringles,17.0,2024-02-02 15:06:03,02/06/24 11:45 AM,0,1,1,18
3522,Zara,125.27,2024-02-15 21:20:44,02/21/24 02:01 PM,1,0,1,17
3523,PepsiCo,14.18,2024-03-24 21:54:22,03/31/24 09:09 AM,1,1,0,20
3524,Shunchen Sports Jia,50.95,2024-03-19 07:32:34,03/20/24 12:12 PM,0,0,0,12
3525,PepsiCo,28.92,2024-02-12 14:27:34,02/14/24 08:32 PM,1,1,1,5
3526,Pringles,18.36,2024-02-29 20:43:51,03/02/24 03:04 AM,0,1,0,4
3527,Coca-Cola,15.76,2024-02-21 05:25:29,02/26/24 12:08 AM,0,1,1,16
3528,PepsiCo,24.54,2024-04-02 06:23:13,04/04/24 06:07 AM,1,1,1,5
3529,PepsiCo,28.7,2024-04-08 09:50:05,04/10/24 06:51 AM,1,1,0,13
3530,Pringles,19.97,2024-03-23 04:38:49,03/25/24 04:39 AM,0,1,0,4
3531,PepsiCo,13.62,2024-03-30 20:04:20,04/01/24 10:28 AM,0,1,0,22
3532,PepsiCo,14.71,2024-03-26 18:37:08,04/01/24 07:33 PM,0,1,1,15
3533,Zara,79.86,2024-03-13 22:22:02,03/18/24 06:08 AM,0,0,0,5
3534,Uniqlo,180.96,2024-02-13 14:02:11,02/17/24 08:26 AM,1,0,0,17
3535,Gap,148.85,2024-03-15 23:06:17,03/17/24 01:35 AM,1,0,0,15
3536,PepsiCo,25.86,2024-04-06 18:48:11,04/08/24 11:24 AM,0,1,0,7
3537,361 Du KIDS,58.49,2024-03-07 20:14:14,03/10/24 12:27 AM,0,0,0,11
3538,PepsiCo,11.73,2024-03-21 07:47:37,03/23/24 06:15 AM,1,1,0,7
3539,H&M,131.48,2024-03-12 14:37:07,03/14/24 05:52 AM,1,0,0,9
3540,PepsiCo,20.87,2024-03-28 07:15:51,04/02/24 12:08 AM,1,1,1,12
3541,Shunchen Sports Jia,63.11,2024-03-29 12:44:51,04/04/24 06:03 PM,1,0,1,3
3542,Coca-Cola,10.84,2024-02-10 21:30:35,02/17/24 01:50 AM,0,1,1,11
3543,Pringles,14.74,2024-03-15 03:24:43,03/20/24 11:00 PM,0,1,0,10
3544,PepsiCo,13.35,2024-02-02 13:35:01,02/05/24 09:24 AM,0,1,1,12
3545,PepsiCo,23.17,2024-02-04 10:13:03,02/07/24 03:37 AM,0,1,1,13
3546,PepsiCo,10.25,2024-03-06 19:49:10,03/09/24 11:44 AM,1,1,1,22
3547,PepsiCo,13.57,2024-04-01 12:05:57,04/05/24 06:55 PM,1,1,0,20
3548,Uniqlo,109.56,2024-04-06 15:27:27,04/10/24 01:36 AM,1,0,1,11
3549,PepsiCo,32.0,2024-03-23 18:45:35,03/30/24 06:42 AM,1,1,1,6
3550,PepsiCo,17.51,2024-02-16 18:00:23,02/19/24 05:49 AM,1,1,0,22
3551,Pringles,12.4,2024-03-15 15:57:57,03/17/24 10:01 PM,0,1,1,5
3552,PepsiCo,31.24,2024-02-06 05:09:02,02/07/24 02:44 PM,0,1,0,1
3553,H&M,131.16,2024-03-13 21:23:18,03/15/24 06:40 AM,1,0,0,2
3554,PepsiCo,33.86,2024-02-29 08:47:00,03/03/24 04:29 AM,0,1,0,2
3555,Pringles,11.62,2024-02-23 23:30:10,02/29/24 12:13 PM,1,1,0,14
3556,Pringles,21.41,2024-03-31 16:12:16,04/03/24 03:36 AM,0,1,0,22
3557,PepsiCo,9.31,2024-02-28 01:10:52,03/02/24 07:01 PM,1,1,0,17
3558,Shunchen Sports Jia,64.73,2024-03-05 11:40:18,03/10/24 07:01 AM,0,0,0,10
3559,Uniqlo,183.97,2024-02-11 10:38:50,02/15/24 09:15 PM,0,0,1,8
3560,Pringles,13.8,2024-03-24 16:51:37,03/27/24 05:19 PM,0,1,0,13
3561,Pringles,29.46,2024-02-23 00:21:24,02/24/24 09:40 AM,0,1,0,4
3562,Gap,129.57,2024-03-22 06:52:49,03/26/24 09:32 PM,1,0,0,18
3563,PepsiCo,9.78,2024-03-25 04:41:55,03/31/24 02:30 PM,0,1,1,6
3564,361 Du KIDS,44.5,2024-03-03 21:01:30,03/10/24 12:49 AM,1,0,1,17
3565,Shunchen Sports Jia,68.51,2024-03-07 13:21:46,03/12/24 09:09 AM,1,0,0,13
3566,PepsiCo,8.87,2024-02-24 09:49:53,02/25/24 09:01 AM,1,1,1,5
3567,Shunchen Sports Jia,51.01,2024-02-24 15:28:22,03/02/24 01:27 AM,1,0,1,19
3568,PepsiCo,16.61,2024-02-15 04:17:37,02/17/24 05:34 AM,0,1,1,15
3569,PepsiCo,12.8,2024-03-19 11:52:05,03/23/24 06:37 PM,1,1,0,20
3570,Zara,116.67,2024-03-05 09:51:50,03/10/24 11:07 PM,1,0,0,12
3571,Shunchen Sports Jia,61.53,2024-03-28 18:00:19,04/03/24 06:11 PM,1,0,1,19
3572,PepsiCo,31.39,2024-03-22 02:50:48,03/25/24 09:12 PM,1,1,1,16
3573,Uniqlo,167.99,2024-04-04 11:48:08,04/10/24 08:00 PM,1,0,1,12
3574,Coca-Cola,16.83,2024-02-12 11:50:47,02/13/24 05:21 PM,0,1,0,10
3575,PepsiCo,33.65,2024-03-31 10:22:30,04/02/24 07:57 PM,0,1,0,14
3576,Coca-Cola,8.89,2024-03-28 02:38:56,04/01/24 10:48 PM,1,1,0,9
3577,Coca-Cola,11.14,2024-02-22 13:17:35,02/26/24 07:09 PM,1,1,1,19
3578,PepsiCo,8.04,2024-03-23 03:27:52,03/25/24 02:42 PM,0,1,0,20
3579,PepsiCo,21.62,2024-03-12 05:18:18,03/18/24 01:59 AM,1,1,0,1
3580,PepsiCo,17.89,2024-03-22 12:48:18,03/23/24 09:56 AM,1,1,0,2
3581,Coca-Cola,18.01,2024-03-16 20:06:10,03/19/24 12:17 AM,0,1,0,4
3582,Gap,105.32,2024-03-31 17:46:59,04/06/24 07:25 AM,0,0,1,11
3583,361 Du KIDS,73.13,2024-03-02 11:04:27,03/06/24 07:57 PM,1,0,1,19
3584,Coca-Cola,13.82,2024-03-01 12:27:21,03/04/24 09:26 AM,0,1,0,19
3585,Zara,125.99,2024-02-07 03:02:08,02/07/24 03:20 PM,1,0,1,14
3586,Zara,149.74,2024-03-23 20:47:52,03/26/24 03:24 AM,1,0,1,6
3587,PepsiCo,25.12,2024-02-21 20:10:47,02/26/24 09:30 PM,1,1,0,18
3588,Coca-Cola,7.95,2024-03-06 06:16:45,03/10/24 09:57 PM,0,1,0,16
3589,361 Du KIDS,45.55,2024-03-05 21:47:28,03/11/24 01:15 PM,0,0,0,20
3590,PepsiCo,17.64,2024-02-04 12:28:27,02/07/24 10:51 AM,1,1,1,3
3591,Shunchen Sports Jia,52.6,2024-04-02 01:18:58,04/05/24 11:43 AM,1,0,0,3
3592,Shunchen Sports Jia,72.73,2024-02-11 05:03:31,02/14/24 08:24 PM,1,0,0,22
3593,PepsiCo,8.83,2024-02-28 01:29:03,03/02/24 06:45 PM,0,1,0,14
3594,Coca-Cola,10.18,2024-02-18 21:50:01,02/24/24 09:25 AM,0,1,0,6
3595,Uniqlo,132.69,2024-03-31 19:55:42,04/02/24 09:21 AM,1,0,1,9
3596,Shunchen Sports Jia,70.17,2024-03-28 16:39:03,04/03/24 12:36 AM,1,0,0,5
3597,Zara,64.0,2024-02-20 08:05:57,02/24/24 12:44 AM,1,0,1,15
3598,PepsiCo,10.69,2024-03-27 11:43:57,04/02/24 08:09 PM,0,1,0,22
3599,Pringles,19.49,2024-02-12 09:44:59,02/15/24 07:05 AM,0,1,1,3
3600,Shunchen Sports Jia,53.67,2024-03-15 02:18:15,03/16/24 12:17 PM,1,0,0,13
3601,Zara,113.65,2024-03-16 00:49:31,03/22/24 01:53 AM,0,0,0,15
3602,Coca-Cola,24.02,2024-03-19 08:20:57,03/24/24 07:32 PM,0,1,0,15
3603,Coca-Cola,20.9,2024-03-31 15:20:45,04/05/24 03:38 PM,1,1,0,14
3604,H&M,82.24,2024-02-22 14:31:21,02/25/24 04:25 PM,1,0,0,13
3605,Pringles,24.71,2024-03-17 18:42:42,03/19/24 08:19 AM,1,1,1,8
3606,Zara,119.3,2024-03-04 00:43:07,03/10/24 07:33 AM,0,0,1,3
3607,PepsiCo,32.08,2024-02-03 15:36:24,02/09/24 03:10 AM,1,1,1,13
3608,Uniqlo,178.7,2024-03-03 03:55:07,03/04/24 01:24 PM,0,0,0,9
3609,PepsiCo,16.0,2024-02-08 16:34:04,02/13/24 07:58 PM,0,1,0,12
3610,PepsiCo,25.04,2024-04-03 09:59:53,04/06/24 03:43 PM,1,1,1,10
3611,PepsiCo,8.92,2024-04-04 09:13:50,04/08/24 12:16 AM,1,1,1,12
3612,Pringles,29.33,2024-03-08 23:31:47,03/11/24 07:57 AM,1,1,1,21
3613,Shunchen Sports Jia,68.01,2024-03-15 14:15:20,03/20/24 08:25 PM,0,0,1,19
3614,PepsiCo,22.52,2024-03-31 08:12:18,04/04/24 01:51 PM,1,1,1,19
3615,Zara,101.46,2024-02-28 13:31:18,03/05/24 10:38 AM,1,0,0,11
3616,Uniqlo,124.07,2024-02-06 03:01:47,02/12/24 11:12 AM,0,0,0,2
3617,Coca-Cola,11.57,2024-02-02 16:02:18,02/05/24 01:36 PM,0,1,0,13
3618,Zara,98.16,2024-03-09 19:20:01,03/16/24 12:12 AM,0,0,1,13
3619,Pringles,22.24,2024-02-10 22:02:25,02/14/24 01:47 AM,1,1,0,21
3620,Pringles,13.64,2024-03-22 15:04:58,03/26/24 05:44 PM,0,1,1,16
3621,Zara,65.34,2024-03-12 11:37:49,03/15/24 06:21 AM,1,0,1,19
3622,PepsiCo,10.88,2024-02-15 04:02:03,02/19/24 09:25 AM,1,1,0,18
3623,PepsiCo,32.11,2024-03-02 07:22:45,03/06/24 09:22 PM,1,1,0,6
3624,PepsiCo,32.48,2024-03-28 18:10:55,04/01/24 03:47 PM,1,1,1,17
3625,PepsiCo,12.97,2024-02-09 09:23:49,02/11/24 07:06 AM,0,1,1,11
3626,Pringles,28.86,2024-04-05 09:46:53,04/10/24 10:16 PM,1,1,1,8
3627,361 Du KIDS,49.91,2024-03-26 19:42:25,03/27/24 07:43 AM,0,0,0,7
3628,Coca-Cola,9.27,2024-02-06 20:07:35,02/12/24 06:32 PM,0,1,0,2
3629,Uniqlo,188.96,2024-02-21 22:10:15,02/27/24 02:27 PM,1,0,0,3
3630,Zara,96.85,2024-02-18 07:14:29,02/21/24 10:36 PM,0,0,1,16
3631,Zara,61.27,2024-02-17 06:05:48,02/21/24 11:40 PM,0,0,0,4
3632,PepsiCo,9.2,2024-02-21 23:37:10,02/25/24 06:41 PM,1,1,1,11
3633,PepsiCo,33.04,2024-02-19 16:12:02,02/25/24 01:25 AM,1,1,1,13
3634,Pringles,16.83,2024-03-19 22:38:58,03/22/24 01:35 PM,1,1,1,10
3635,PepsiCo,15.94,2024-04-02 05:59:33,04/03/24 12:48 AM,1,1,1,15
3636,PepsiCo,34.42,2024-03-02 01:46:26,03/04/24 11:09 AM,0,1,0,17
3637,Uniqlo,117.07,2024-03-07 17:19:17,03/09/24 10:31 PM,0,0,1,1
3638,Coca-Cola,13.9,2024-03-27 18:26:25,03/31/24 04:47 AM,1,1,1,11
3639,Pringles,23.04,2024-03-16 05:26:17,03/19/24 08:01 AM,0,1,0,20
3640,PepsiCo,13.4,2024-03-02 02:49:39,03/04/24 06:55 AM,1,1,0,20
3641,Pringles,22.71,2024-03-25 20:27:01,03/30/24 11:23 PM,0,1,0,11
3642,PepsiCo,7.4,2024-02-11 19:36:39,02/16/24 02:20 AM,1,1,1,8
3643,Pringles,17.85,2024-02-19 19:33:18,02/21/24 07:10 PM,1,1,0,19
3644,Zara,90.16,2024-02-10 05:14:56,02/11/24 02:06 PM,1,0,0,18
3645,361 Du KIDS,67.62,2024-03-09 12:04:58,03/12/24 12:50 PM,0,0,0,16
3646,PepsiCo,16.04,2024-03-26 13:04:05,03/30/24 07:27 AM,0,1,1,14
3647,Uniqlo,140.81,2024-03-21 17:52:51,03/25/24 01:47 AM,1,0,1,15
3648,Coca-Cola,18.69,2024-03-22 00:30:41,03/28/24 12:26 AM,0,1,0,12
3649,PepsiCo,7.62,2024-03-16 22:07:05,03/20/24 01:50 AM,1,1,0,7
3650,PepsiCo,16.35,2024-04-08 12:04:47,04/11/24 04:55 PM,0,1,1,4
3651,Coca-Cola,24.5,2024-02-20 05:55:03,02/26/24 12:13 PM,1,1,0,17
3652,Coca-Cola,7.36,2024-03-30 02:05:07,04/02/24 12:54 PM,0,1,1,4
3653,PepsiCo,14.39,2024-03-17 07:33:39,03/17/24 10:21 PM,1,1,1,15
3654,Pringles,15.82,2024-04-01 15:00:56,04/08/24 01:57 AM,0,1,0,8
3655,Zara,80.13,2024-02-13 02:51:29,02/13/24 05:27 PM,0,0,1,17
3656,Pringles,24.83,2024-02-28 03:53:04,03/02/24 04:08 PM,0,1,1,18
3657,361 Du KIDS,51.62,2024-03-27 02:25:44,03/30/24 09:52 AM,0,0,0,14
3658,PepsiCo,9.51,2024-04-04 15:18:57,04/10/24 01:26 PM,0,1,0,6
3659,Uniqlo,121.03,2024-02-03 23:25:22,02/08/24 06:03 PM,0,0,1,10
3660,PepsiCo,8.99,2024-04-02 02:32:59,04/07/24 04:59 AM,1,1,1,5
3661,PepsiCo,33.45,2024-04-02 04:27:15,04/07/24 03:52 PM,0,1,0,7
3662,Zara,120.51,2024-03-15 23:23:38,03/17/24 10:20 AM,0,0,0,15
3663,PepsiCo,26.89,2024-02-05 03:23:54,02/06/24 12:57 AM,0,1,0,10
3664,PepsiCo,25.03,2024-02-08 07:09:22,02/10/24 11:49 PM,1,1,0,17
3665,PepsiCo,14.89,2024-04-04 09:26:03,04/08/24 12:43 PM,1,1,1,15
3666,H&M,132.87,2024-02-28 02:14:11,03/04/24 06:24 PM,1,0,1,9
3667,Pringles,17.73,2024-02-18 06:34:17,02/20/24 04:26 AM,1,1,0,12
3668,Zara,102.14,2024-02-22 06:27:41,02/23/24 04:42 AM,0,0,1,7
3669,Gap,127.45,2024-03-31 14:00:50,04/05/24 08:16 PM,0,0,0,13
3670,PepsiCo,28.87,2024-03-05 07:33:52,03/05/24 06:48 PM,0,1,1,6
3671,Pringles,26.77,2024-04-08 09:31:17,04/10/24 05:38 AM,0,1,1,11
3672,PepsiCo,31.05,2024-02-12 07:46:21,02/17/24 11:00 PM,0,1,1,6
3673,Pringles,17.68,2024-02-07 10:11:18,02/10/24 04:28 AM,1,1,1,5
3674,Shunchen Sports Jia,56.21,2024-02-20 09:04:07,02/21/24 09:03 AM,1,0,1,15
3675,Uniqlo,179.46,2024-03-26 17:41:59,03/28/24 09:05 AM,0,0,0,4
3676,Coca-Cola,17.14,2024-04-05 11:55:03,04/07/24 11:04 PM,0,1,0,6
3677,Pringles,23.68,2024-03-25 03:38:39,03/29/24 08:57 AM,0,1,0,4
3678,Shunchen Sports Jia,59.89,2024-02-15 03:11:04,02/20/24 11:51 PM,1,0,1,12
3679,Coca-Cola,10.99,2024-02-03 10:17:21,02/09/24 09:32 AM,0,1,1,18
3680,H&M,119.24,2024-02-13 04:53:12,02/17/24 11:02 AM,1,0,1,14
3681,Uniqlo,158.37,2024-02-23 01:49:45,02/29/24 06:25 AM,1,0,0,3
3682,Coca-Cola,22.6,2024-03-05 08:16:05,03/05/24 06:57 PM,1,1,0,16
3683,Pringles,24.9,2024-02-29 00:30:39,03/04/24 04:19 AM,1,1,0,14
3684,Pringles,23.3,2024-03-04 20:10:44,03/06/24 06:18 PM,0,1,1,19
3685,PepsiCo,20.14,2024-03-15 23:16:38,03/18/24 12:17 PM,0,1,0,17
3686,PepsiCo,16.0,2024-03-02 01:33:54,03/05/24 05:25 AM,0,1,0,15
3687,Coca-Cola,20.75,2024-03-14 18:06:45,03/16/24 04:47 AM,1,1,0,21
3688,Coca-Cola,15.33,2024-02-13 06:45:09,02/14/24 04:08 AM,1,1,1,11
3689,PepsiCo,32.67,2024-03-31 04:17:09,04/05/24 09:54 AM,1,1,0,17
3690,Uniqlo,139.25,2024-04-01 17:22:13,04/03/24 06:57 AM,0,0,0,15
3691,Gap,136.25,2024-03-20 18:56:12,03/27/24 04:38 AM,1,0,1,18
3692,PepsiCo,26.84,2024-02-26 19:32:27,02/29/24 03:13 AM,1,1,0,3
3693,Pringles,23.81,2024-02-10 03:43:36,02/12/24 11:48 AM,1,1,1,12
3694,Pringles,17.08,2024-04-09 00:43:04,04/09/24 05:07 PM,1,1,1,18
3695,NIKE,267.83,2024-03-12 21:48:15,03/15/24 07:36 PM,0,0,0,8
3696,Uniqlo,195.42,2024-04-03 11:21:16,04/07/24 11:19 PM,0,0,0,12
3697,Uniqlo,119.65,2024-03-05 16:48:17,03/11/24 03:05 PM,0,0,0,12
3698,NIKE,157.21,2024-04-08 06:26:07,04/09/24 11:27 PM,1,0,0,11
3699,Pringles,20.79,2024-03-02 21:16:02,03/07/24 04:44 AM,1,1,1,21
3700,PepsiCo,15.73,2024-02-19 02:48:53,02/24/24 07:40 AM,1,1,1,5
3701,Zara,146.82,2024-04-05 20:11:08,04/06/24 11:55 AM,0,0,0,2
3702,PepsiCo,27.07,2024-02-16 08:03:38,02/22/24 04:01 AM,0,1,1,16
3703,PepsiCo,7.94,2024-04-03 12:19:35,04/08/24 11:16 AM,0,1,0,6
3704,Shunchen Sports Jia,68.59,2024-02-22 03:41:38,02/26/24 02:33 AM,1,0,1,8
3705,Gap,144.19,2024-03-24 23:21:51,03/28/24 12:04 PM,0,0,0,6
3706,H&M,128.61,2024-03-24 05:42:37,03/29/24 06:42 AM,1,0,0,18
3707,Coca-Cola,20.0,2024-02-18 06:31:56,02/21/24 03:03 AM,0,1,0,15
3708,PepsiCo,25.41,2024-02-13 10:34:29,02/18/24 07:45 AM,0,1,0,10
3709,PepsiCo,26.69,2024-04-08 03:48:14,04/12/24 09:37 AM,1,1,1,21
3710,Gap,133.79,2024-03-27 04:53:47,03/28/24 07:17 AM,0,0,1,6
3711,Coca-Cola,22.45,2024-04-05 14:28:40,04/08/24 05:08 AM,0,1,0,16
3712,Pringles,28.47,2024-02-18 05:37:00,02/23/24 09:47 AM,1,1,0,8
3713,Pringles,12.48,2024-03-15 22:34:09,03/18/24 09:15 PM,0,1,1,16
3714,PepsiCo,22.49,2024-03-02 17:17:13,03/08/24 01:21 AM,0,1,0,4
3715,Zara,134.6,2024-02-05 12:25:29,02/06/24 06:36 PM,1,0,1,6
3716,Uniqlo,119.76,2024-02-13 15:11:52,02/19/24 12:51 AM,0,0,0,13
3717,Pringles,14.56,2024-03-12 08:09:00,03/18/24 02:56 PM,1,1,0,12
3718,Coca-Cola,15.22,2024-02-01 17:26:24,02/07/24 08:15 AM,1,1,1,2
3719,Zara,73.76,2024-03-06 09:47:10,03/12/24 05:27 AM,1,0,1,5
3720,PepsiCo,9.96,2024-02-15 10:10:59,02/16/24 11:34 AM,0,1,1,11
3721,PepsiCo,22.16,2024-04-04 09:54:40,04/05/24 09:10 PM,0,1,1,5
3722,PepsiCo,15.81,2024-02-19 03:39:58,02/22/24 11:10 PM,1,1,0,12
3723,PepsiCo,15.25,2024-02-12 12:12:39,02/16/24 08:14 AM,1,1,0,20
3724,Pringles,23.68,2024-03-16 04:32:53,03/21/24 08:45 PM,0,1,0,3
3725,Zara,73.69,2024-04-08 21:25:16,04/09/24 02:18 PM,0,0,0,15
3726,Zara,78.99,2024-02-25 19:17:49,02/28/24 11:22 PM,1,0,0,17
3727,Zara,142.32,2024-03-20 01:56:15,03/21/24 02:41 AM,0,0,0,13
3728,Gap,134.33,2024-03-12 23:00:40,03/16/24 11:33 AM,1,0,1,10
3729,Zara,96.02,2024-03-22 02:28:17,03/22/24 09:48 PM,1,0,0,8
3730,PepsiCo,18.5,2024-02-09 05:14:26,02/15/24 12:35 AM,1,1,1,10
3731,Uniqlo,169.14,2024-04-05 03:10:06,04/06/24 11:02 AM,0,0,0,9
3732,Pringles,23.54,2024-02-29 22:04:14,03/06/24 06:37 AM,0,1,0,5
3733,PepsiCo,19.59,2024-03-20 11:04:50,03/26/24 10:08 AM,1,1,0,15
3734,PepsiCo,12.76,2024-02-03 16:20:13,02/06/24 04:13 PM,0,1,1,15
3735,Pringles,10.1,2024-02-27 21:36:30,03/05/24 04:24 AM,0,1,0,18
3736,PepsiCo,33.82,2024-02-11 16:55:14,02/12/24 11:52 PM,0,1,0,21
3737,PepsiCo,10.78,2024-02-23 01:09:47,02/27/24 09:24 PM,1,1,0,11
3738,PepsiCo,21.35,2024-02-20 03:46:43,02/23/24 09:48 PM,0,1,0,7
3739,361 Du KIDS,53.84,2024-02-18 18:33:09,02/23/24 02:11 AM,1,0,1,3
3740,PepsiCo,32.16,2024-02-20 01:31:14,02/21/24 09:32 PM,1,1,1,16
3741,Uniqlo,111.83,2024-02-20 14:37:07,02/25/24 03:24 PM,1,0,0,19
3742,PepsiCo,8.7,2024-03-12 18:05:50,03/17/24 08:57 AM,0,1,1,20
3743,Coca-Cola,9.32,2024-02-19 01:50:42,02/22/24 12:14 AM,0,1,1,4
3744,PepsiCo,15.91,2024-03-10 04:34:03,03/15/24 04:38 PM,0,1,0,7
3745,Shunchen Sports Jia,58.37,2024-02-29 10:42:28,03/06/24 05:21 PM,1,0,0,15
3746,PepsiCo,17.42,2024-02-02 03:23:03,02/03/24 02:20 AM,0,1,1,17
3747,PepsiCo,33.04,2024-02-20 12:39:43,02/21/24 12:39 AM,0,1,1,4
3748,Pringles,21.27,2024-03-02 15:52:22,03/04/24 05:03 AM,0,1,0,9
3749,PepsiCo,22.41,2024-04-10 03:59:06,04/11/24 04:05 AM,1,1,0,12
3750,Uniqlo,126.28,2024-03-01 05:05:15,03/04/24 03:48 PM,0,0,1,21
3751,PepsiCo,12.79,2024-02-29 13:25:37,03/03/24 10:28 PM,1,1,1,21
3752,Coca-Cola,7.39,2024-03-27 13:38:28,04/02/24 01:24 PM,1,1,1,9
3753,H&M,117.16,2024-02-10 09:58:15,02/13/24 08:27 AM,0,0,0,12
3754,Gap,120.37,2024-04-07 19:13:18,04/10/24 02:00 AM,0,0,0,14
3755,Uniqlo,192.39,2024-04-09 01:32:58,04/10/24 10:31 PM,1,0,0,6
3756,Zara,66.83,2024-03-22 12:14:37,03/28/24 10:28 PM,0,0,0,19
3757,Coca-Cola,12.26,2024-02-27 09:52:34,02/29/24 09:49 PM,1,1,1,4
3758,Shunchen Sports Jia,75.83,2024-02-08 12:22:29,02/09/24 12:50 PM,1,0,1,20
3759,Coca-Cola,21.19,2024-04-02 06:27:11,04/03/24 01:24 PM,0,1,1,5
3760,Pringles,11.25,2024-02-11 14:12:50,02/13/24 12:15 AM,1,1,0,2
3761,PepsiCo,26.36,2024-02-06 15:03:01,02/12/24 10:30 AM,0,1,0,18
3762,PepsiCo,29.52,2024-02-06 08:29:30,02/09/24 04:49 AM,0,1,1,11
3763,Coca-Cola,23.86,2024-03-03 11:27:47,03/09/24 04:50 PM,0,1,0,4
3764,H&M,103.96,2024-03-16 17:06:55,03/19/24 05:17 AM,1,0,0,21
3765,Coca-Cola,23.03,2024-03-04 05:04:22,03/05/24 11:50 PM,0,1,1,15
3766,PepsiCo,20.41,2024-02-25 15:48:50,03/03/24 01:44 AM,1,1,1,13
3767,Pringles,13.08,2024-02-03 07:22:22,02/06/24 06:00 AM,1,1,0,12
3768,PepsiCo,11.97,2024-02-04 18:00:15,02/08/24 12:15 PM,1,1,0,20
3769,Coca-Cola,19.45,2024-02-11 21:50:49,02/13/24 07:53 PM,0,1,1,15
